Zip Code,Total times 1k,num returns
95345,3541000,60
95345,2763000,30
95345,4276000,30
95346,30414000,510
95346,2195000,170
95346,4087000,110
95346,5521000,90
95346,4366000,50
95346,14245000,90
95348,532712000,11690
95348,67747000,5150
95348,111670000,3070
95348,91956000,1480
95348,76028000,870
95348,133537000,1000
95348,51774000,120
95350,1138515000,22370
95350,114823000,8600
95350,221812000,6040
95350,206848000,3350
95350,164437000,1890
95350,283597000,2110
95350,146998000,380
95351,585081000,17070
95351,114673000,8520
95351,183899000,5150
95351,122038000,2010
95351,68708000,800
95351,66202000,510
95351,29561000,80
95354,484980000,10480
95354,59910000,4440
95354,111912000,3080
95354,87797000,1430
95354,59042000,670
95354,93355000,690
95354,72964000,170
95355,1629898000,25430
95355,109634000,8430
95355,215138000,5830
95355,242923000,3880
95355,230281000,2640
95355,518952000,3810
95355,312970000,840
95356,1211554000,14000
95356,59446000,4600
95356,114731000,3080
95356,127070000,2030
95356,115696000,1320
95356,281299000,2030
95356,513312000,940
95357,428376000,6010
95357,26905000,2100
95357,53886000,1460
95357,53677000,860
95357,50484000,580
95357,104466000,770
95357,138958000,240
95358,628008000,12690
95358,72210000,5340
95358,132957000,3680
95358,106944000,1740
95358,72945000,840
95358,115207000,860
95358,127745000,230
95360,242190000,5150
95360,25601000,1830
95360,55658000,1540
95360,54766000,890
95360,37731000,440
95360,51880000,400
95360,16554000,50
95361,1030620000,14280
95361,60396000,4650
95361,117314000,3160
95361,123227000,1980
95361,131532000,1490
95361,323373000,2340
95361,274778000,660
95363,611904000,11420
95363,53751000,4060
95363,112888000,3110
95363,110036000,1760
95363,90597000,1040
95363,167073000,1250
95363,77559000,200
95364,5678000,100
95364,435000,40
95364,2016000,40
95364,3227000,20
95365,59030000,1800
95365,13134000,870
95365,22719000,630
95365,11506000,190
95365,6068000,70
95365,5603000,40
95366,753652000,7820
95366,25994000,2110
95366,54408000,1460
95366,69088000,1100
95366,73870000,830
95366,239033000,1690
95366,291259000,630
95367,548361000,10330
95367,49463000,3680
95367,98335000,2670
95367,98753000,1590
95367,90365000,1040
95367,153789000,1170
95367,57656000,180
95368,347533000,6380
95368,28369000,2180
95368,56347000,1530
95368,65538000,1050
95368,65031000,740
95368,104594000,800
95368,27654000,80
95369,21810000,370
95369,1369000,110
95369,4285000,120
95369,3411000,60
95369,2543000,30
95369,10202000,50
95370,722069000,11780
95370,53364000,4160
95370,101116000,2760
95370,104340000,1660
95370,106362000,1210
95370,220469000,1620
95370,136418000,370
95372,64622000,1160
95372,4990000,370
95372,10722000,290
95372,12521000,200
95372,12996000,150
95372,17365000,130
95372,6028000,20
95374,32679000,670
95374,3760000,270
95374,7361000,200
95374,6200000,100
95374,3358000,40
95374,12000000,60
95376,1333939000,23530
95376,100802000,7680
95376,219972000,5960
95376,229972000,3710
95376,212236000,2440
95376,435323000,3260
95376,135634000,480
95377,1035648000,13820
95377,50224000,4050
95377,98355000,2650
95377,108947000,1740
95377,129818000,1480
95377,441439000,3180
95377,206865000,720
95379,102904000,1790
95379,8023000,620
95379,17509000,470
95379,17757000,290
95379,12928000,150
95379,30238000,230
95379,16449000,30
95380,753168000,16100
95380,92065000,6780
95380,172110000,4760
95380,128779000,2090
95380,92623000,1070
95380,154652000,1140
95380,112939000,260
95382,1058877000,15520
95382,64960000,5060
95382,124043000,3360
95382,145033000,2320
95382,142232000,1620
95382,348394000,2530
95382,234215000,630
95383,139764000,2030
95383,8530000,650
95383,16763000,450
95383,18411000,290
95383,19705000,220
95383,43832000,330
95383,32523000,90
95385,7014000,140
95385,939000,60
95385,2529000,60
95385,3546000,20
95386,207668000,4150
95386,21122000,1570
95386,41713000,1140
95386,40579000,660
95386,29818000,340
95386,49673000,380
95386,24763000,60
95388,178442000,4830
95388,29648000,2110
95388,62508000,1730
95388,36583000,600
95388,18717000,220
95388,19285000,140
95388,11701000,30
95389,29872000,680
95389,3704000,220
95389,9253000,260
95389,6275000,110
95389,3077000,40
95389,7563000,50
95391,649078000,6290
95391,14731000,1260
95391,29640000,790
95391,42117000,670
95391,61844000,690
95391,318215000,2220
95391,182531000,660
95401,1064522000,17190
95401,75657000,5510
95401,179114000,4860
95401,171498000,2750
95401,139079000,1590
95401,268835000,1990
95401,230339000,490
95403,1420671000,19720
95403,79858000,5980
95403,186070000,5020
95403,189838000,3050
95403,162811000,1850
95403,413559000,3010
95403,388535000,810
95404,1629625000,18000
95404,65983000,5040
95404,158107000,4210
95404,160780000,2550
95404,144663000,1630
95404,435450000,3070
95404,664642000,1500
95405,985620000,11310
95405,38166000,2970
95405,86707000,2310
95405,112415000,1780
95405,110254000,1250
95405,308088000,2190
95405,329990000,810
95407,833682000,17930
95407,88154000,6340
95407,211955000,5820
95407,172102000,2790
95407,124068000,1420
95407,184076000,1400
95407,53327000,160
95409,1251606000,13930
95409,43006000,3530
95409,104409000,2770
95409,130361000,2070
95409,135045000,1540
95409,399379000,2830
95409,439406000,1190
95410,26011000,380
95410,2130000,160
95410,3784000,100
95410,3135000,50
95410,2246000,20
95410,4453000,30
95410,10263000,20
95415,29103000,640
95415,3600000,260
95415,7429000,210
95415,5034000,80
95415,2390000,30
95415,10650000,60
95421,39521000,610
95421,3079000,230
95421,5329000,140
95421,5682000,90
95421,5545000,60
95421,19886000,90
95422,150266000,4610
95422,32986000,2460
95422,48844000,1380
95422,26195000,430
95422,13899000,160
95422,19815000,150
95422,8527000,30
95423,61967000,1350
95423,8569000,660
95423,11828000,330
95423,10887000,180
95423,6707000,80
95423,23976000,100
95425,346246000,5180
95425,21039000,1560
95425,48942000,1320
95425,53180000,850
95425,43153000,490
95425,102809000,760
95425,77123000,200
95427,12586000,180
95427,1234000,80
95427,1193000,30
95427,2779000,40
95427,7380000,30
95428,27327000,780
95428,5287000,390
95428,8479000,230
95428,5872000,100
95428,2485000,30
95428,5204000,30
95432,11121000,190
95432,901000,80
95432,1640000,50
95432,2505000,30
95432,6075000,30
95436,204595000,2830
95436,11004000,850
95436,25238000,670
95436,28126000,440
95436,23455000,260
95436,63520000,460
95436,53252000,150
95437,318250000,6450
95437,34332000,2640
95437,65832000,1800
95437,54870000,880
95437,43631000,500
95437,67999000,500
95437,51586000,130
95439,36493000,490
95439,2028000,160
95439,4541000,120
95439,4540000,70
95439,4567000,50
95439,10543000,70
95439,10274000,20
95441,91001000,1190
95441,4447000,350
95441,13252000,360
95441,10737000,170
95441,9363000,110
95441,17950000,130
95441,35252000,70
95442,161529000,1530
95442,5420000,410
95442,12269000,330
95442,14181000,230
95442,14419000,160
95442,35299000,250
95442,79941000,150
95444,50691000,700
95444,3128000,230
95444,5441000,140
95444,7661000,120
95444,6539000,70
95444,13615000,100
95444,14307000,40
95445,111181000,1390
95445,5867000,440
95445,11553000,310
95445,13708000,220
95445,11568000,130
95445,27938000,190
95445,40547000,100
95446,131744000,2320
95446,11149000,850
95446,20628000,560
95446,22372000,360
95446,18960000,210
95446,38126000,280
95446,20509000,60
95448,950868000,8730
95448,30487000,2360
95448,80019000,2150
95448,80953000,1280
95448,69029000,770
95448,188792000,1330
95448,501588000,840
95449,37244000,710
95449,3819000,270
95449,8114000,220
95449,6150000,100
95449,3157000,40
95449,16004000,80
95450,10846000,170
95450,691000,60
95450,2851000,60
95450,1827000,20
95450,5477000,30
95451,242380000,4610
95451,22845000,1720
95451,44502000,1210
95451,42727000,690
95451,34302000,390
95451,66769000,500
95451,31235000,100
95452,101461000,790
95452,2569000,200
95452,5353000,140
95452,7947000,130
95452,6008000,70
95452,21485000,150
95452,58099000,100
95453,264328000,4800
95453,22775000,1760
95453,46306000,1260
95453,43872000,710
95453,36030000,410
95453,70134000,520
95453,45211000,140
95454,36550000,970
95454,7026000,510
95454,9511000,260
95454,6367000,100
95454,4158000,50
95454,9488000,50
95456,22036000,360
95456,1708000,140
95456,2880000,80
95456,3130000,50
95456,2705000,30
95456,11613000,60
95457,68948000,1450
95457,7944000,600
95457,14056000,380
95457,12765000,200
95457,10786000,120
95457,16801000,130
95457,6596000,20
95458,37568000,960
95458,6000000,460
95458,9802000,270
95458,7108000,110
95458,5501000,60
95458,9157000,60
95459,10982000,220
95459,1012000,80
95459,2498000,60
95459,3167000,50
95459,4305000,30
95460,108181000,1460
95460,7504000,560
95460,11692000,300
95460,12255000,190
95460,12367000,140
95460,26704000,190
95460,37659000,80
95461,78950000,1470
95461,7243000,550
95461,14867000,400
95461,11853000,190
95461,10333000,120
95461,24341000,180
95461,10313000,30
95462,31406000,570
95462,2724000,220
95462,4238000,120
95462,5347000,90
95462,6055000,70
95462,13042000,70
95464,29895000,850
95464,5129000,420
95464,9278000,250
95464,6474000,100
95464,3563000,40
95464,5451000,40
95465,105117000,1070
95465,4554000,350
95465,9910000,260
95465,8459000,140
95465,8553000,100
95465,20660000,140
95465,52981000,80
95466,34387000,600
95466,3304000,250
95466,6247000,170
95466,4917000,80
95466,4814000,50
95466,15105000,50
95467,150906000,2260
95467,7990000,640
95467,17371000,470
95467,24398000,390
95467,25551000,290
95467,54618000,410
95467,20978000,60
95468,27592000,630
95468,3894000,310
95468,5912000,160
95468,5112000,80
95468,2469000,30
95468,10205000,50
95469,43023000,730
95469,3424000,260
95469,6908000,190
95469,6988000,110
95469,4766000,60
95469,10882000,80
95469,10055000,30
95470,153443000,2550
95470,10848000,820
95470,25324000,680
95470,25080000,400
95470,21213000,240
95470,44629000,330
95470,26349000,80
95472,1201238000,13280
95472,50881000,3990
95472,102522000,2700
95472,119543000,1870
95472,120660000,1340
95472,338686000,2390
95472,468946000,990
95476,1554034000,15700
95476,58151000,4500
95476,130306000,3480
95476,143805000,2270
95476,134257000,1510
95476,368428000,2620
95476,719087000,1320
95482,742380000,13200
95482,65767000,4970
95482,133059000,3630
95482,112680000,1810
95482,87951000,1000
95482,193448000,1400
95482,149475000,390
95485,42683000,1030
95485,5744000,440
95485,11046000,300
95485,9103000,150
95485,5939000,70
95485,10851000,70
95490,250686000,5370
95490,28310000,2210
95490,52795000,1430
95490,49253000,790
95490,36386000,410
95490,61643000,460
95490,22299000,70
95492,1135918000,13990
95492,51075000,3980
95492,108880000,2940
95492,118147000,1890
95492,126357000,1420
95492,401187000,2850
95492,330272000,910
95494,10116000,130
95494,418000,40
95494,1509000,40
95494,1630000,20
95494,6559000,30
95501,396804000,9030
95501,53577000,3940
95501,93372000,2590
95501,74026000,1190
95501,50231000,570
95501,81989000,620
95501,43609000,120
95503,583680000,9780
95503,45036000,3360
95503,93335000,2550
95503,92192000,1480
95503,85801000,980
95503,157498000,1170
95503,109818000,240
95519,448145000,7650
95519,35802000,2710
95519,69501000,1890
95519,69139000,1100
95519,67078000,760
95519,132752000,980
95519,73873000,210
95521,340746000,7620
95521,48364000,3870
95521,63531000,1740
95521,48497000,770
95521,41134000,470
95521,84793000,620
95521,54427000,150
95524,94718000,980
95524,3953000,310
95524,6922000,180
95524,8065000,130
95524,10310000,110
95524,25188000,180
95524,40280000,70
95525,43516000,840
95525,3954000,310
95525,8193000,220
95525,7992000,130
95525,6865000,80
95525,16512000,100
95526,6472000,160
95526,951000,70
95526,1794000,50
95526,1395000,20
95526,2332000,20
95527,5098000,120
95527,675000,50
95527,2116000,50
95527,2307000,20
95528,20099000,370
95528,1973000,150
95528,2875000,80
95528,3801000,60
95528,3592000,40
95528,7858000,40
95531,383819000,7890
95531,42338000,3200
95531,74997000,2050
95531,68471000,1100
95531,60685000,690
95531,95374000,730
95531,41954000,120
95536,82032000,1250
95536,5296000,410
95536,12390000,330
95536,11202000,180
95536,11048000,120
95536,22735000,160
95536,19361000,50
95540,310095000,5630
95540,27935000,2060
95540,53299000,1450
95540,52355000,840
95540,47153000,540
95540,82553000,620
95540,46800000,120
95542,52907000,880
95542,5138000,380
95542,9236000,250
95542,6450000,100
95542,4402000,50
95542,9798000,70
95542,17883000,30
95543,15833000,260
95543,1014000,80
95543,2113000,50
95543,2845000,50
95543,2884000,30
95543,6977000,50
95546,34347000,1040
95546,5871000,510
95546,11312000,320
95546,6983000,110
95546,4804000,60
95546,5377000,40
95547,38867000,550
95547,2436000,180
95547,4180000,110
95547,5738000,90
95547,4580000,50
95547,12287000,90
95547,9646000,30
95548,13336000,380
95548,2340000,180
95548,4147000,110
95548,2764000,50
95548,4085000,40
95549,24545000,310
95549,1295000,100
95549,2691000,70
95549,2615000,40
95549,2745000,30
95549,7571000,50
95549,7628000,20
95551,33323000,670
95551,3333000,260
95551,6652000,180
95551,6227000,100
95551,4056000,50
95551,13055000,80
95552,5203000,130
95552,573000,50
95552,1438000,40
95552,3192000,40
95554,4818000,140
95554,801000,60
95554,1658000,50
95554,2359000,30
95558,7414000,170
95558,869000,70
95558,2067000,50
95558,1637000,30
95558,2841000,20
95560,47648000,1020
95560,6533000,450
95560,11481000,300
95560,8240000,130
95560,4992000,60
95560,7583000,60
95560,8819000,20
95562,47257000,1160
95562,6116000,460
95562,13103000,360
95562,11075000,180
95562,6432000,80
95562,10531000,80
95564,5533000,160
95564,1035000,70
95564,1567000,50
95564,2931000,40
95565,14330000,370
95565,1891000,140
95565,4692000,130
95565,3694000,60
95565,4053000,40
95567,43987000,830
95567,4127000,310
95567,8369000,230
95567,7522000,120
95567,6621000,80
95567,9262000,70
95567,8086000,20
95570,74767000,1130
95570,5419000,420
95570,9449000,260
95570,9554000,150
95570,8343000,90
95570,20360000,150
95570,21642000,60
95573,40467000,690
95573,3603000,280
95573,6475000,170
95573,6203000,100
95573,5216000,60
95573,18970000,80
95585,2957000,130
95585,1117000,80
95585,1840000,50
95589,22177000,470
95589,3097000,220
95589,4964000,130
95589,3327000,50
95589,2495000,30
95589,8294000,40
95602,697651000,8160
95602,32513000,2540
95602,57698000,1560
95602,66264000,1050
95602,75957000,860
95602,220763000,1570
95602,244456000,580
95603,961517000,12570
95603,49302000,3920
95603,101296000,2740
95603,109622000,1740
95603,109919000,1240
95603,303589000,2170
95603,287789000,760
95605,255484000,5750
95605,33539000,2480
95605,60813000,1680
95605,48484000,780
95605,32366000,370
95605,47633000,350
95605,32649000,90
95606,39939000,120
95606,331000,30
95606,1844000,40
95606,3098000,20
95606,34666000,30
95607,7384000,120
95607,434000,40
95607,744000,20
95607,2366000,30
95607,3840000,30
95608,2265826000,28570
95608,115035000,8850
95608,235038000,6350
95608,242191000,3890
95608,251853000,2880
95608,671471000,4820
95608,750238000,1780
95610,1051475000,20990
95610,101411000,7500
95610,213297000,5800
95610,199353000,3210
95610,176909000,2020
95610,293027000,2230
95610,67478000,230
95612,83437000,650
95612,2319000,180
95612,5928000,160
95612,5453000,90
95612,4339000,50
95612,16003000,120
95612,49395000,50
95614,158999000,1920
95614,5826000,480
95614,14131000,370
95614,15605000,250
95614,22796000,260
95614,63714000,450
95614,36927000,110
95615,21972000,430
95615,2029000,140
95615,5317000,150
95615,5676000,90
95615,8950000,50
95616,1478608000,15930
95616,63806000,5460
95616,104692000,2860
95616,103513000,1640
95616,107307000,1210
95616,436229000,3010
95616,663061000,1750
95618,1255722000,10800
95618,35495000,3050
95618,63374000,1720
95618,73005000,1160
95618,80177000,900
95618,335147000,2310
95618,668524000,1660
95619,148787000,2590
95619,11313000,880
95619,22928000,620
95619,28149000,450
95619,22493000,260
95619,44293000,330
95619,19611000,50
95620,636008000,9930
95620,39725000,3000
95620,92437000,2510
95620,91905000,1480
95620,90681000,1040
95620,209657000,1540
95620,111603000,360
95621,983918000,20270
95621,92074000,6900
95621,213151000,5730
95621,224011000,3610
95621,173486000,1990
95621,242438000,1890
95621,38758000,150
95623,154510000,2230
95623,8599000,690
95623,18322000,490
95623,19954000,310
95623,22072000,250
95623,52540000,390
95623,33023000,100
95624,2005475000,27960
95624,107804000,8490
95624,210640000,5680
95624,248805000,3970
95624,269328000,3060
95624,764539000,5520
95624,404359000,1240
95626,152271000,2680
95626,11949000,890
95626,24095000,650
95626,27343000,440
95626,22762000,260
95626,50505000,380
95626,15617000,60
95627,92213000,1700
95627,6799000,510
95627,19415000,530
95627,17945000,290
95627,14886000,170
95627,22603000,170
95627,10565000,30
95628,1818378000,20760
95628,70149000,5580
95628,155421000,4130
95628,191551000,3040
95628,198111000,2260
95628,597626000,4270
95628,605520000,1480
95629,29754000,440
95629,1764000,140
95629,3181000,90
95629,4034000,70
95629,4073000,50
95629,16702000,90
95630,3436575000,31900
95630,84626000,7370
95630,164630000,4340
95630,238874000,3760
95630,319152000,3600
95630,1269813000,8850
95630,1359480000,3980
95631,195097000,2850
95631,10301000,840
95631,22652000,610
95631,28899000,460
95631,28837000,330
95631,68691000,510
95631,35717000,100
95632,788534000,13450
95632,58229000,4400
95632,119586000,3250
95632,127023000,2040
95632,122858000,1410
95632,277030000,2050
95632,83808000,300
95633,83481000,1370
95633,5603000,460
95633,10089000,260
95633,14819000,240
95633,14545000,160
95633,30147000,220
95633,8278000,30
95634,78749000,1350
95634,6133000,480
95634,11282000,300
95634,12934000,210
95634,12445000,140
95634,25486000,180
95634,10469000,40
95635,31186000,520
95635,2543000,200
95635,3323000,90
95635,4069000,70
95635,5248000,60
95635,16003000,100
95636,21945000,410
95636,1652000,130
95636,3747000,100
95636,4508000,70
95636,5125000,60
95636,6913000,50
95637,7487000,130
95637,575000,40
95637,1592000,40
95637,2246000,30
95637,3074000,20
95638,74980000,1010
95638,3628000,290
95638,8292000,220
95638,8364000,130
95638,10250000,110
95638,29056000,210
95638,15390000,50
95640,218894000,3670
95640,14877000,1130
95640,33126000,890
95640,36593000,590
95640,37431000,430
95640,73545000,550
95640,23322000,80
95641,40729000,810
95641,4006000,310
95641,7414000,200
95641,8064000,130
95641,5630000,70
95641,15615000,100
95642,245815000,3540
95642,15321000,1180
95642,31450000,860
95642,29788000,480
95642,32760000,370
95642,71254000,520
95642,65242000,130
95645,33372000,690
95645,3284000,230
95645,8401000,240
95645,6924000,110
95645,5194000,60
95645,9569000,50
95648,2008585000,24180
95648,77163000,6020
95648,164883000,4420
95648,231761000,3670
95648,266494000,3030
95648,783236000,5690
95648,485048000,1350
95650,829748000,6350
95650,20702000,1740
95650,39654000,1060
95650,51009000,810
95650,58319000,650
95650,184892000,1290
95650,475172000,800
95651,41320000,380
95651,1460000,110
95651,2861000,80
95651,3299000,50
95651,3720000,40
95651,10452000,70
95651,19528000,30
95652,9730000,260
95652,1594000,120
95652,2943000,80
95652,1718000,30
95652,3475000,30
95655,133013000,1770
95655,5576000,460
95655,11863000,310
95655,18277000,290
95655,21946000,250
95655,53908000,400
95655,21443000,60
95658,356789000,3140
95658,10484000,850
95658,20707000,560
95658,26091000,410
95658,30309000,340
95658,96244000,670
95658,172954000,310
95659,22966000,310
95659,928000,80
95659,2509000,70
95659,3464000,60
95659,2509000,30
95659,13556000,70
95660,480336000,13690
95660,84927000,6250
95660,157606000,4360
95660,119402000,1960
95660,61363000,710
95660,49498000,390
95660,7540000,20
95661,1376201000,15060
95661,51312000,4050
95661,104408000,2800
95661,128118000,2040
95661,141231000,1600
95661,454627000,3210
95661,496505000,1360
95662,1089015000,15560
95662,57440000,4510
95662,124684000,3340
95662,154284000,2450
95662,161440000,1840
95662,387161000,2850
95662,204006000,570
95663,139826000,1380
95663,4015000,350
95663,8279000,220
95663,10134000,160
95663,12955000,150
95663,49326000,350
95663,55117000,150
95664,55306000,650
95664,2229000,180
95664,4248000,120
95664,5671000,90
95664,5765000,70
95664,21362000,150
95664,16031000,40
95665,133724000,2090
95665,9258000,680
95665,19354000,520
95665,18662000,290
95665,18600000,210
95665,43786000,320
95665,24064000,70
95666,130343000,2250
95666,9902000,780
95666,18296000,490
95666,24359000,380
95666,23158000,270
95666,38365000,280
95666,16263000,50
95667,1162816000,16650
95667,66537000,5300
95667,127583000,3450
95667,153275000,2440
95667,161563000,1830
95667,394188000,2860
95667,259670000,770
95668,25198000,360
95668,1232000,100
95668,3235000,90
95668,3551000,60
95668,2431000,30
95668,14749000,80
95669,86353000,1190
95669,4636000,360
95669,9668000,260
95669,12357000,200
95669,11332000,130
95669,25383000,190
95669,22977000,50
95670,1552840000,25530
95670,113846000,8500
95670,241208000,6530
95670,244220000,3940
95670,208735000,2400
95670,453736000,3320
95670,291095000,840
95672,219496000,2190
95672,6692000,560
95672,12319000,340
95672,16664000,270
95672,21283000,240
95672,75964000,530
95672,86574000,250
95673,328567000,6730
95673,32512000,2430
95673,68527000,1860
95673,69109000,1110
95673,55697000,640
95673,81978000,630
95673,20744000,60
95674,27609000,360
95674,1214000,90
95674,3183000,80
95674,3391000,60
95674,4072000,50
95674,15749000,80
95677,996099000,12420
95677,43674000,3520
95677,92021000,2460
95677,110564000,1770
95677,118433000,1340
95677,354980000,2530
95677,276427000,800
95678,1377517000,20670
95678,80343000,6230
95678,178505000,4800
95678,205806000,3290
95678,194527000,2230
95678,464725000,3380
95678,253611000,740
95681,28485000,570
95681,2570000,200
95681,5358000,140
95681,6545000,110
95681,5289000,60
95681,8723000,60
95682,1224986000,14460
95682,50317000,4110
95682,98759000,2650
95682,117271000,1860
95682,143578000,1620
95682,449049000,3190
95682,366012000,1030
95683,373734000,3170
95683,7684000,660
95683,15695000,420
95683,23217000,360
95683,34148000,380
95683,142214000,980
95683,150776000,370
95684,73192000,1210
95684,4845000,380
95684,10373000,280
95684,13233000,210
95684,11816000,130
95684,25090000,180
95684,7835000,30
95685,151677000,2210
95685,8839000,700
95685,16784000,450
95685,20411000,330
95685,21252000,240
95685,53169000,390
95685,31222000,100
95687,1941457000,28900
95687,106192000,8100
95687,244650000,6600
95687,282262000,4530
95687,290815000,3320
95687,740503000,5400
95687,277035000,950
95688,1501858000,17730
95688,60710000,4760
95688,129884000,3510
95688,151526000,2420
95688,161986000,1840
95688,547372000,3880
95688,450380000,1320
95689,49142000,640
95689,2243000,170
95689,4861000,130
95689,6025000,90
95689,7219000,80
95689,18659000,140
95689,10135000,30
95690,64086000,1100
95690,5131000,370
95690,12472000,350
95690,9637000,160
95690,5877000,70
95690,15681000,110
95690,15288000,40
95691,1123156000,16930
95691,66458000,5010
95691,142853000,3840
95691,167081000,2670
95691,155730000,1790
95691,417911000,3060
95691,173123000,560
95692,125934000,2130
95692,8000000,640
95692,21121000,570
95692,23051000,370
95692,18050000,210
95692,38988000,290
95692,16724000,50
95693,351594000,3290
95693,10204000,850
95693,19716000,530
95693,27165000,440
95693,32396000,370
95693,108515000,760
95693,153598000,340
95694,324475000,4560
95694,17844000,1350
95694,44509000,1200
95694,42668000,680
95694,38695000,450
95694,92672000,670
95694,88087000,210
95695,1126081000,16920
95695,72184000,5420
95695,170817000,4640
95695,159714000,2590
95695,134053000,1530
95695,288885000,2120
95695,300428000,620
95703,58111000,880
95703,3255000,270
95703,6852000,180
95703,7837000,130
95703,9945000,110
95703,21865000,160
95703,8357000,30
95709,163265000,2280
95709,8586000,690
95709,17229000,460
95709,20779000,330
95709,21655000,250
95709,60750000,440
95709,34266000,110
95713,238379000,3620
95713,14678000,1160
95713,29003000,780
95713,35038000,560
95713,34537000,390
95713,79050000,590
95713,46073000,140
95722,263029000,2450
95722,7669000,650
95722,15645000,420
95722,19496000,310
95722,25326000,290
95722,79161000,560
95722,115732000,220
95726,239254000,3900
95726,16075000,1250
95726,32360000,870
95726,36545000,580
95726,39712000,460
95726,86896000,650
95726,27666000,90
95742,521176000,5690
95742,14916000,1160
95742,31869000,850
95742,48826000,770
95742,73663000,840
95742,238664000,1720
95742,113238000,350
95746,1879760000,10480
95746,26591000,2530
95746,46096000,1210
95746,56221000,880
95746,72324000,810
95746,356928000,2410
95746,1321600000,2640
95747,2754927000,29580
95747,85757000,7150
95747,164240000,4400
95747,234840000,3700
95747,318402000,3610
95747,1162799000,8240
95747,788889000,2480
95757,1614088000,19840
95757,65682000,5370
95757,124748000,3350
95757,165062000,2630
95757,199875000,2270
95757,707640000,5050
95757,351081000,1170
95758,1948084000,28720
95758,106979000,8480
95758,219648000,5910
95758,291702000,4650
95758,292940000,3340
95758,720743000,5310
95758,316072000,1030
95762,3227352000,20020
95762,46873000,4340
95762,80027000,2120
95762,116064000,1820
95762,161497000,1800
95762,843254000,5680
95762,1979637000,4260
95765,1661873000,16420
95765,46186000,4100
95765,89962000,2420
95765,119366000,1880
95765,156459000,1770
95765,646920000,4540
95765,602980000,1710
95776,697869000,11750
95776,50767000,3820
95776,115634000,3140
95776,108744000,1750
95776,96532000,1110
95776,218700000,1600
95776,107492000,330
95811,263841000,4010
95811,17692000,1300
95811,45886000,1230
95811,43906000,710
95811,26233000,300
95811,46710000,340
95811,83414000,130
95814,278968000,4220
95814,17687000,1250
95814,46894000,1250
95814,45258000,740
95814,32793000,370
95814,59774000,430
95814,76562000,180
95815,342816000,9770
95815,65918000,4810
95815,110164000,3070
95815,67972000,1120
95815,33984000,390
95815,44067000,330
95815,20711000,50
95816,805019000,10340
95816,35507000,2500
95816,109004000,2870
95816,115919000,1880
95816,86593000,1000
95816,206420000,1480
95816,251576000,610
95817,312631000,6180
95817,30229000,2260
95817,61903000,1660
95817,62970000,1010
95817,45435000,520
95817,85129000,640
95817,26965000,90
95818,1015151000,10960
95818,38390000,2950
95818,82845000,2210
95818,92462000,1470
95818,96477000,1100
95818,312157000,2180
95818,392820000,1050
95819,1043551000,8990
95819,20730000,1670
95819,51516000,1340
95819,88332000,1390
95819,98417000,1120
95819,331496000,2350
95819,453060000,1120
95820,649361000,15350
95820,84113000,6210
95820,167953000,4590
95820,147710000,2410
95820,93627000,1080
95820,126020000,970
95820,29938000,90
95821,890668000,16050
95821,85796000,6420
95821,138629000,3810
95821,133750000,2160
95821,119673000,1370
95821,259341000,1900
95821,153479000,390
95822,1066956000,20120
95822,99313000,7440
95822,199768000,5450
95822,187064000,3040
95822,144732000,1660
95822,279146000,2050
95822,156933000,480
95823,1126922000,31110
95823,195937000,14270
95823,346689000,9590
95823,259635000,4250
95823,143500000,1670
95823,155848000,1240
95823,25313000,90
95824,353958000,11360
95824,78883000,5840
95824,129104000,3630
95824,73560000,1220
95824,34284000,400
95824,38127000,270
95825,777129000,15290
95825,90562000,6600
95825,157270000,4310
95825,118299000,1920
95825,84938000,970
95825,152063000,1110
95825,173997000,380
95826,955173000,17580
95826,79139000,6010
95826,165540000,4450
95826,184221000,2980
95826,156549000,1800
95826,280130000,2110
95826,89594000,230
95827,504468000,10060
95827,47158000,3590
95827,108120000,2900
95827,104483000,1690
95827,76369000,880
95827,114201000,880
95827,54137000,120
95828,987007000,25030
95828,151274000,11050
95828,266617000,7360
95828,213172000,3480
95828,145102000,1680
95828,171052000,1330
95828,39790000,130
95829,892155000,13260
95829,53863000,4190
95829,106481000,2870
95829,120470000,1940
95829,126743000,1440
95829,315404000,2300
95829,169194000,520
95830,35160000,360
95830,1539000,110
95830,2302000,60
95830,3338000,50
95830,2879000,30
95830,11259000,70
95830,13843000,40
95831,1764793000,21610
95831,69689000,5430
95831,171875000,4550
95831,221472000,3550
95831,211973000,2430
95831,606691000,4350
95831,483093000,1300
95832,151384000,4440
95832,29124000,2130
95832,51390000,1430
95832,32195000,530
95832,16624000,200
95832,22051000,150
95833,913617000,17850
95833,80322000,5850
95833,192636000,5180
95833,195334000,3160
95833,147129000,1700
95833,227879000,1730
95833,70317000,230
95834,748698000,13060
95834,57567000,4240
95834,128701000,3470
95834,136946000,2200
95834,114235000,1310
95834,215879000,1590
95834,95370000,250
95835,1304458000,16740
95835,52902000,4030
95835,124184000,3310
95835,178943000,2860
95835,183229000,2090
95835,498778000,3630
95835,266422000,820
95837,16875000,110
95837,637000,30
95837,1771000,30
95837,3350000,20
95837,11117000,30
95838,549229000,15560
95838,96731000,7070
95838,183672000,5080
95838,125587000,2070
95838,66971000,780
95838,65038000,520
95838,11230000,40
95841,394551000,8940
95841,51311000,3770
95841,95938000,2640
95841,76958000,1250
95841,51172000,590
95841,77494000,590
